,Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result,Date
66,Philadelphia 76ers,Washington Wizards,2.80059884776811,2.0977561573372276,1.904876410517694,1.6515304315402957,-0.9187149091133707,-3.276994577684432,-0.13765343757638393,1,01/06/2021
67,Golden State Warriors,LA Clippers,0.5377149787714777,-0.5244390393343068,-0.6349588035058977,-0.26486808807721723,-0.6391060237310391,-0.14799330350832984,-0.550613750305536,0,01/06/2021
68,New York Knicks,Utah Jazz,0.9354000151545491,0.29499695962554684,1.0967470242374613,0.6076385550006749,-0.49930158103987604,-1.331939731574962,-0.13765343757638399,1,01/06/2021
69,Phoenix Suns,Toronto Raptors,2.615759323815415,-0.3933292795007307,-0.057723527591445056,1.5892085284633035,1.4779326798780312,-0.465121811026178,1.651841250916604,1,01/06/2021
70,Orlando Magic,Cleveland Cavaliers,0.9354000151545491,2.196088477212409,-2.1934940484749204,0.6699604580776671,1.8374298182267443,0.930243622052356,0.44737367212324797,1,01/06/2021
71,Miami Heat,Boston Celtics,0.16243473317055057,-1.1472103985437954,0.6926823310973427,-0.2804485638464653,-1.2382679209788932,-0.9513855225535447,0.27530687515276797,0,01/06/2021
72,Milwaukee Bucks,Detroit Pistons,2.8005988477681107,1.2127652784605822,0.7504058586887878,3.2563194357728467,2.057122513884289,-2.008480547613039,2.6498286733453877,1,01/06/2021
73,Indiana Pacers,Houston Rockets,1.4955197847081712,-0.4588841594175199,-0.6349588035058977,1.3555013919245824,0.43938539131509147,-1.4165073335797198,0.24089351575867202,1,01/06/2021
74,Atlanta Hawks,Charlotte Hornets,0.9354000151545487,0.7538811190430645,-1.2121940794203505,1.2620185373090937,2.4365917154745955,1.0570950250594942,1.6862546103107,0,01/06/2021
75,Sacramento Kings,Chicago Bulls,-1.33308505153762,0.7866585590014592,-1.4430881897861316,-0.5920580792314265,-0.4393853913150914,0.06342570150356908,-1.376534375763836,1,01/06/2021
76,New Orleans Pelicans,Oklahoma City Thunder,0.9354000151545487,2.1633110372540147,-1.1544705518289042,1.589208528463303,1.258239984220487,-0.7399665175416459,-0.34413359394096,0,01/06/2021
77,Los Angeles Lakers,San Antonio Spurs,2.7699059336760232,1.5132474855235236,2.0675435121753103,2.886739208670263,1.7084859409232875,-2.02308668252865,1.9054806168781164,0,01/07/2021
78,Brooklyn Nets,Philadelphia 76ers,-2.2624422511704925,-0.32896684467902676,-1.0671192320904825,-0.5363340606272619,0.41168335925862365,1.165473849717596,0.10393530637517023,1,01/07/2021
79,Portland Trail Blazers,Minnesota Timberwolves,1.760264648691061,0.9540038495691796,-1.6006788481357244,2.3188560856531617,1.7908226127750133,-1.275424212898498,1.2472236765020386,1,01/07/2021
80,Denver Nuggets,Dallas Mavericks,0.0,-0.8553137961654701,1.2005091361017937,-0.34703968628822834,1.5026442612939785,1.9351263919839314,1.2125785743769855,0,01/07/2021
81,Memphis Grizzlies,Cleveland Cavaliers,-0.5074636825055309,0.9869005340370803,0.20008485601696602,-0.15774531194919467,0.7204458787025914,1.0775135591728708,0.20787061275034047,0,01/07/2021
82,Golden State Warriors,LA Clippers,-0.3023738750248298,-0.9916784718550545,-1.163467416081471,-0.546130376930014,-0.7505309377192476,0.04427944694913111,-0.7576197354948232,1,01/08/2021
83,Los Angeles Lakers,Chicago Bulls,1.3998790510408774,2.214748587142954,-1.2927415734238552,2.2010709130815718,0.8964675089424319,-2.1254134535582607,0.14430852104663294,1,01/08/2021
84,New York Knicks,Oklahoma City Thunder,1.5958621181866002,2.0164128927719447,0.6463707867119282,1.7376875629591357,1.2508848961987429,-1.0627067267791301,0.3968484328782407,0,01/08/2021
85,Boston Celtics,Washington Wizards,1.89823599321143,1.8180771984009336,1.9391123601357854,0.4137351340378894,-0.7296828561159334,-1.4169423023721728,-0.3246941723549242,1,01/08/2021
86,Houston Rockets,Orlando Magic,-2.133415673786297,-2.809755670255988,1.5512898881086277,-1.2577548074751839,0.08339232641325073,1.8375970483889135,1.6956251222979337,1,01/08/2021
87,Detroit Pistons,Phoenix Suns,-3.197323752577364,0.13222379624734248,-0.12927415734238634,-2.4989602095888523,-1.021555998562308,2.0147148361854343,-1.9481650341295413,1,01/08/2021
88,Milwaukee Bucks,Utah Jazz,1.5958621181866002,-0.5619511340511986,-0.9049191013966995,3.2933316669416,2.7519467716372352,-1.4169423023721726,2.7418618998860227,0,01/08/2021
89,Sacramento Kings,Toronto Raptors,1.4670732454908393,0.23139164343284702,0.0,-0.43028453939940503,0.43780971366955884,0.9520081094063073,0.03607713026165826,0,01/08/2021
90,Memphis Grizzlies,Brooklyn Nets,-1.1982964676909913,0.8594546756077145,0.9049191013966996,-1.7211381575976201,-2.397529384380924,-0.11069861737282605,-2.7418618998860227,1,01/08/2021
91,New Orleans Pelicans,Charlotte Hornets,0.0,1.6858534021535931,-0.3231853933559641,0.4468339447609206,0.6045943664960604,0.2656766816947833,0.03607713026165826,0,01/08/2021
92,Philadelphia 76ers,Denver Nuggets,2.1025291882661654,1.2883236433383545,1.1664742807322146,1.0896326977200153,-1.2251443566257854,-2.5817901835837995,0.03704372528811706,0,01/09/2021
93,Milwaukee Bucks,Cleveland Cavaliers,0.8187418957422763,0.8704889482015918,-0.6561417829118711,2.592574349747623,4.43279503579148,1.429205280198175,3.6302850782354668,1,01/09/2021
94,Indiana Pacers,Phoenix Suns,0.5829442297685005,-1.2883236433383545,-0.29161857018305265,-0.15029416520276073,0.08910140775460068,0.16136188647398808,0.07408745057623412,0,01/09/2021
95,Dallas Mavericks,Orlando Magic,-0.3536964989606637,-1.7061583384751196,0.5103324978203448,1.1459930096710507,0.7573619659141231,-0.4149305652188241,1.6669676379652631,1,01/09/2021
96,Sacramento Kings,Portland Trail Blazers,-1.283787292523889,-0.38301513720870095,0.5832371403661079,-1.7283828998317485,-0.9355647814233277,1.060378111114773,-0.6297433298979898,0,01/09/2021
97,Minnesota Timberwolves,San Antonio Spurs,-1.8732814574583285,-1.1490454116261026,2.332948561464429,-2.2731992486917565,-0.7350866139754706,2.143807920297261,-0.40748097816928763,0,01/09/2021
98,Charlotte Hornets,Atlanta Hawks,0.465045396781613,-1.0445867378419103,1.0206649956406884,-0.6575369727620782,-1.5815499876441943,-1.0142747149793474,-0.8520056816266921,1,01/09/2021
99,Washington Wizards,Miami Heat,-1.6374837914845526,-0.5571129268490167,-2.624567131647485,-0.20665447715379606,1.6261006915214964,2.051601128026413,-0.22226235172870223,0,01/09/2021
100,Golden State Warriors,Toronto Raptors,2.187334024910486,-0.9752377957491517,0.0,-0.15195247599857648,-0.159384717578185,0.09961559004988252,0.2664568174143504,1,01/10/2021
101,New York Knicks,Denver Nuggets,0.806539094731005,2.738167657295693,0.45590105922397695,-0.30390495199715295,-2.481847745146062,-2.390774161197231,-2.1316545393147988,0,01/10/2021
102,Brooklyn Nets,Oklahoma City Thunder,-0.36132951443949024,-0.5251280438649271,-0.45590105922397806,2.1273346639800708,2.6640017080925613,0.0,2.055524020053556,0,01/10/2021
103,LA Clippers,Chicago Bulls,0.7226590288789808,0.3375823139131672,-0.7815446729553893,0.6647920824937722,0.5920003795761273,-0.3984623601995373,0.38065259630621484,1,01/10/2021
104,Houston Rockets,Los Angeles Lakers,-2.251857152488966,-2.5881310733342855,-0.5210297819702603,-1.2156198079886118,-0.4326156619979391,1.1953870805986155,0.3045220770449718,0,01/10/2021
105,Detroit Pistons,Utah Jazz,-1.61307818946201,-1.8379481535272462,-1.3025744549256495,-0.5508277254948398,-0.296000189788062,0.2739428726371814,-0.8374357118736726,0,01/10/2021
106,Minnesota Timberwolves,San Antonio Spurs,-2.4196172841930155,-0.7876920657973919,2.735406355343865,-2.146328723479893,-0.6603081156810608,2.0172156985101632,-0.15226103852248585,1,01/10/2021
107,Portland Trail Blazers,Toronto Raptors,2.378081075791871,-0.2647044723621927,-0.8276440592913061,0.8884767350908099,0.8825686680687443,-0.054630307177596704,0.5497500504379906,1,01/11/2021
108,Sacramento Kings,Indiana Pacers,-1.8517324643499369,0.49159402010121456,0.0,-2.6851741327188923,-1.0183484631562454,2.3764183622254236,-1.0628500975134445,1,01/11/2021
109,Orlando Magic,Milwaukee Bucks,-0.7039119984343936,0.7562984924634047,-1.4642933356692343,-2.922101262076442,-2.692965935902073,0.7101939933087453,-3.005300275727678,0,01/11/2021
110,Cleveland Cavaliers,Memphis Grizzlies,0.43756691794570424,-1.096632814071939,0.12732985527558638,-0.019743927446462473,-0.8825686680687443,-1.201866757907112,-0.366500033625327,0,01/11/2021
111,Atlanta Hawks,Philadelphia 76ers,-1.8517324643499369,1.0966328140719364,-1.7826179738581995,-0.6910374606261855,0.49785924865416514,1.584278908150281,-0.8796000807007809,1,01/11/2021
112,Charlotte Hornets,New York Knicks,0.0,-1.1722626633182751,-0.5729843487401346,0.4738542587150986,0.4978592486541651,-0.027315153588800323,0.4764500437129252,1,01/11/2021
113,Washington Wizards,Phoenix Suns,-2.8219895432730198,-1.2478925125646192,-0.1909947829133789,-1.7966973976280824,-0.06788989754374908,2.349103208636623,-0.43980004035039255,1,01/11/2021
114,Philadelphia 76ers,Miami Heat,0.1953106724252266,1.0527309435022856,-0.3175672939360932,0.4818583504341197,0.19704840050013178,-0.5227918816001922,-0.811589479345804,1,01/12/2021
115,Golden State Warriors,Indiana Pacers,0.7475684358344872,0.6391580728406707,0.19054037636165522,-0.6625552318469146,-0.6130394682226277,0.24763825970535114,-0.47957560143161143,0,01/12/2021
116,Brooklyn Nets,Denver Nuggets,-1.0506367206322524,0.4135728706616094,0.1270269175744379,-0.22085174394897156,-0.9414534690561785,-0.8529762278739937,-0.03689043087935473,1,01/12/2021
117,Cleveland Cavaliers,Utah Jazz,-1.0506367206322524,-2.293449555487119,0.4445942115105309,-0.5220132129702962,-2.211320938945911,-2.1461982507797295,-1.6231789586916079,0,01/12/2021
118,Houston Rockets,Los Angeles Lakers,-2.862311578645559,-2.5190347576661773,-0.06351345878721842,-1.967588264272655,-0.8100878687227595,1.6509217313690234,-0.11067129263806419,0,01/12/2021
119,Oklahoma City Thunder,San Antonio Spurs,0.754303286607771,-0.037597533696510685,2.9216191042120565,-0.08030972507235323,-0.6787222683893371,-0.6328533303581247,0.8853703411045134,0,01/12/2021
120,New York Knicks,Brooklyn Nets,0.299929342977578,1.9942982181968416,0.4872380011736245,-1.6215658579474006,-2.190820469448659,-0.6158052155174053,-2.835496446984151,0,01/13/2021
121,LA Clippers,New Orleans Pelicans,1.4996467148878905,-2.483465705679088,-0.4263332510269226,0.29305407071338563,1.7569946339142741,1.6514776234330515,2.0720935574114936,1,01/13/2021
122,Detroit Pistons,Milwaukee Bucks,-3.1859161320729408,-1.0535915115002177,-1.0962855026406568,-3.633870476845982,-2.4944985543227323,1.6794687695929322,-2.835496446984151,0,01/13/2021
123,Sacramento Kings,Portland Trail Blazers,-1.7795807683336304,-0.4891674874822433,1.0962855026406568,-2.4030433798497617,-1.1930210477195675,1.8754067927121083,-0.399877704061868,0,01/13/2021
124,Minnesota Timberwolves,Memphis Grizzlies,-1.4796514253560518,-1.1664763163038143,-0.5481427513203284,-2.0123046188985816,0.39044325198094887,3.162999516066688,0.29082014840863124,0,01/13/2021
125,Charlotte Hornets,Dallas Mavericks,-0.16662741276532134,0.4515392192143779,0.5481427513203284,-0.7228667077596846,-0.7375039204084612,-0.027991146159884517,-1.0178705194302053,0,01/13/2021
126,Oklahoma City Thunder,Los Angeles Lakers,-2.119500690374885,-1.4675024624467354,-0.3045237507335157,-2.9110037690862978,-2.4077333872158566,1.1476369925551728,-1.4177482234920733,0,01/13/2021
127,Philadelphia 76ers,Miami Heat,0.8490963906370462,1.1597342449443164,-0.2512006743967563,0.5270792270452793,0.17106625193558406,-0.6396376576287768,-0.6441593762631648,1,01/14/2021
128,San Antonio Spurs,Houston Rockets,1.0426404208557847,1.047501898659381,-3.0772082613602754,-0.05647277432627995,-0.4490489113309115,-0.4797282432215836,-1.5388251766286676,0,01/14/2021
129,Portland Trail Blazers,Indiana Pacers,0.624335581350769,0.6733940777096018,-1.0676028661862187,0.15059406487007976,1.0050142301215603,1.092714331782496,0.2505064241023419,0,01/14/2021
130,Denver Nuggets,Golden State Warriors,-0.6243355813507692,-0.18705391047488973,0.753602023190271,0.8470916148941987,1.7534290823397432,0.8528502101717063,1.2525321205117095,1,01/14/2021
131,Toronto Raptors,Charlotte Hornets,-2.016603927762985,-0.5985725135196475,-0.9420025289878393,-0.09412129054379986,1.090547356089351,1.4391847296647506,0.7873059043216419,1,01/14/2021
132,Los Angeles Lakers,New Orleans Pelicans,3.2596957304646423,-0.15382470797314385,0.06377018700911807,2.5144903683272783,1.8261989657701996,-1.5497945890992297,1.8844990548407252,1,01/15/2021
133,Boston Celtics,Orlando Magic,1.0887383739751908,-0.6152988318925784,2.231956545319142,1.3224356751943465,1.2761390363213438,-0.3473677527291371,1.884499054840725,1,01/15/2021
134,Cleveland Cavaliers,New York Knicks,-0.5932646229445652,-2.038177380644165,0.19131056102735433,-0.2607619641228288,-1.4521582137449804,-1.4429122036441129,-0.8697687945418751,1,01/15/2021
135,Utah Jazz,Atlanta Hawks,1.0170250679049684,0.03845617699328674,1.6580248622370761,-0.13038098206141446,-0.3520383548472693,-0.3206471563653588,0.5798458630279126,1,01/15/2021
136,Milwaukee Bucks,Dallas Mavericks,0.3911634876557568,0.34610559293957444,0.7014720571003014,1.1548029839725278,1.6281773911686133,0.3206471563653588,1.232172458934323,1,01/15/2021
137,Sacramento Kings,LA Clippers,-1.7732744773727658,0.03845617699328663,-0.38262112205470966,-1.6204493484775795,-0.7920862984063506,1.3093092218252096,-0.9060091609811198,0,01/15/2021
138,Oklahoma City Thunder,Chicago Bulls,0.35856653035111063,0.9998606018254395,-1.530484488218841,-0.6332790557268702,-1.9582133488379267,-1.4963533963716693,-1.7395375890837461,1,01/15/2021
139,San Antonio Spurs,Houston Rockets,0.34344588002675747,0.7136503464479195,-3.278167658971281,-0.17805776818374353,-0.484007628465406,-0.310062563810205,-1.5848634939822328,1,01/16/2021
140,Brooklyn Nets,Orlando Magic,0.281001174567347,-1.308358968487848,1.1347503434900594,1.976441226839554,2.1120332878490435,-0.31006256381020875,3.097687738238004,1,01/16/2021
141,Miami Heat,Detroit Pistons,1.5236508132096152,-0.35682517322395824,2.1434173154812215,0.6944252959166,0.1760027739874196,-0.46509384571531126,2.3412756161101185,0,01/16/2021
142,Portland Trail Blazers,Atlanta Hawks,1.473695048842087,-2.180598280813082,-0.6934585432439248,0.33830975954911285,1.188018724415084,0.77515640952552,1.2967064950763716,1,01/16/2021
143,Toronto Raptors,Charlotte Hornets,-1.2488941091882095,-0.7136503464479195,-0.8825836004922682,0.0,1.0780169906729495,1.1885731612724661,0.7564121221278818,1,01/16/2021
144,Memphis Grizzlies,Philadelphia 76ers,-1.0428265811721549,0.5154141391012756,-0.9456252862417158,-0.641007965461477,-1.1440180309182315,-0.3359011107943912,-1.9090401177513265,1,01/16/2021
145,Boston Celtics,New York Knicks,1.8078482991001816,-0.9180049268530929,0.18058442015965337,1.650634900790247,1.676419332312752,-0.38472966304429435,1.6900064088423838,0,01/17/2021
146,LA Clippers,Indiana Pacers,0.19803285255161018,0.23947954613558953,0.36116884031930574,-0.23324188815514368,1.0146748590314,1.6415132289889904,1.1866002445063575,1,01/17/2021
